play,hit_concat,advancements_concat_sub,advancements_concat,AB,H,HBP,BB,1B,2B,3B,HR,R,SF,SH,
E4/P.1-H(UR)(NR),E4,1-H,1-H,1,0,0,0,0,0,0,0,1,0,0,
E4/P.1X3(45),E4,,,1,0,0,0,0,0,0,0,0,0,0,
E4/P.2-3;1-2,E4,2-3;1-2,2-3;1-2,1,0,0,0,0,0,0,0,0,0,0,
E4/P.2-H(NR)(UR),E4,2-H,2-H,1,0,0,0,0,0,0,0,1,0,0,
E4/P.2-H(NR)(UR);1-3,E4,2-H;1-3,2-H;1-3,1,0,0,0,0,0,0,0,1,0,0,
E4/P.2-H(UR),E4,2-H,2-H,1,0,0,0,0,0,0,0,1,0,0,
E4/P.2-H(UR);1-H(UR),E4,2-H;1-H,2-H;1-H,1,0,0,0,0,0,0,0,1,0,0,
E4/P.2-H(UR);B-2,E4,2-H;B-2,2-H;B-2,1,0,0,0,0,0,0,0,1,0,0,
E4/P.2-H(UR)(NR);1-H(UR)(NR),E4,2-H;1-H,2-H;1-H,1,0,0,0,0,0,0,0,1,0,0,
E4/P.2-H(UR)(NR);1-H(UR)(NR);B-2,E4,2-H;1-H;B-2,2-H;1-H;B-2,1,0,0,0,0,0,0,0,1,0,0,
E4/P.3-H(NR)(UR),E4,3-H,3-H,1,0,0,0,0,0,0,0,1,0,0,
E4/P.3-H(NR)(UR);2-3,E4,3-H;2-3,3-H;2-3,1,0,0,0,0,0,0,0,1,0,0,
E4/P.3-H(NR)(UR);2-H(NR)(UR),E4,3-H;2-H,3-H;2-H,1,0,0,0,0,0,0,0,1,0,0,
E4/P.3-H(NR)(UR);2-H(NR)(UR);1-3,E4,3-H;2-H;1-3,3-H;2-H;1-3,1,0,0,0,0,0,0,0,1,0,0,
E4/P.3-H(NR)(UR);2-H(NR)(UR);B-2,E4,3-H;2-H;B-2,3-H;2-H;B-2,1,0,0,0,0,0,0,0,1,0,0,
E4/P.3-H(UR),E4,3-H,3-H,1,0,0,0,0,0,0,0,1,0,0,
E4/P.3-H(UR);1-3,E4,3-H;1-3,3-H;1-3,1,0,0,0,0,0,0,0,1,0,0,
E4/P.3-H(UR)(NR);2-H(UR)(NR),E4,3-H;2-H,3-H;2-H,1,0,0,0,0,0,0,0,1,0,0,
E4/P.B-1,E4,B-1,B-1,1,0,0,0,0,0,0,0,0,0,0,
E4/P.B-3,E4,B-3,B-3,1,0,0,0,0,0,0,0,0,0,0,
E4/P.BX2(436),E4,,,1,0,0,0,0,0,0,0,0,0,0,
E4/P.BX2(4363),E4,,,1,0,0,0,0,0,0,0,0,0,0,
E4/P/UREV.1-H(UR);B-2,E4,1-H;B-2,1-H;B-2,1,0,0,0,0,0,0,0,1,0,0,
E4/TH,E4,,,1,0,0,0,0,0,0,0,0,0,0,
E4/TH.2-H(NR)(UR),E4,2-H,2-H,1,0,0,0,0,0,0,0,1,0,0,
E4/TH/FO/G-.1-3;B-2,E4,1-3;B-2,1-3;B-2,1,0,0,0,0,0,0,0,0,0,0,
E4/TH/FO/G.1-2;B-1,E4,1-2;B-1,1-2;B-1,1,0,0,0,0,0,0,0,0,0,0,
E4/TH/FO/G.1-3,E4,3-Jan,3-Jan,1,0,0,0,0,0,0,0,0,0,0,
E4/TH/FO/G.2-H(E6/TH)(NR);1-3;B-2,E4,2-H;1-3;B-2,2-H;1-3;B-2,1,0,0,0,0,0,0,0,1,0,0,
E4/TH/FO/G.2-H(NR);1-3,E4,2-H;1-3,2-H;1-3,1,0,0,0,0,0,0,0,1,0,0,
E4/TH/FO/G.2-H(NR);1-3;B-2,E4,2-H;1-3;B-2,2-H;1-3;B-2,1,0,0,0,0,0,0,0,1,0,0,
E4/TH/FO/G.2-H(NR)(UR);1-2,E4,2-H;1-2,2-H;1-2,1,0,0,0,0,0,0,0,1,0,0,
E4/TH/FO/G.2-H(NR)(UR);1-3,E4,2-H;1-3,2-H;1-3,1,0,0,0,0,0,0,0,1,0,0,
E4/TH/FO/G.2-H(UR)(NR);1-2;B-1,E4,2-H;1-2;B-1,2-H;1-2;B-1,1,0,0,0,0,0,0,0,1,0,0,
E4/TH/FO/G.3-H;1-2,E4,3-H;1-2,3-H;1-2,1,0,0,0,0,0,0,0,1,0,0,
E4/TH/FO/G.3-H;1-2;B-1,E4,3-H;1-2;B-1,3-H;1-2;B-1,1,0,0,0,0,0,0,0,1,0,0,
E4/TH/FO/G.3-H;1-3,E4,3-H;1-3,3-H;1-3,1,0,0,0,0,0,0,0,1,0,0,
E4/TH/FO/G.3-H;1-3;B-2,E4,3-H;1-3;B-2,3-H;1-3;B-2,1,0,0,0,0,0,0,0,1,0,0,
E4/TH/FO/G.3-H;2-3;1-2,E4,3-H;2-3;1-2,3-H;2-3;1-2,1,0,0,0,0,0,0,0,1,0,0,
E4/TH/FO/G.3-H;2-H;1-3;B-2,E4,3-H;2-H;1-3;B-2,3-H;2-H;1-3;B-2,1,0,0,0,0,0,0,0,1,0,0,
E4/TH/FO/G.3-H(NR)(UR);2-3;1-2,E4,3-H;2-3;1-2,3-H;2-3;1-2,1,0,0,0,0,0,0,0,1,0,0,
E4/TH/FO/G.3-H(UR)(NR);2-3;1-2,E4,3-H;2-3;1-2,3-H;2-3;1-2,1,0,0,0,0,0,0,0,1,0,0,
E4/TH/FO/P.1-2,E4,2-Jan,2-Jan,1,0,0,0,0,0,0,0,0,0,0,
E4/TH/G-.2-H(NR)(UR);1-3,E4,2-H;1-3,2-H;1-3,1,0,0,0,0,0,0,0,1,0,0,
E4/TH/G-.B-3(E2/TH),E4,B-3,B-3,1,0,0,0,0,0,0,0,0,0,0,
E4/TH/G.1-2;B-1,E4,1-2;B-1,1-2;B-1,1,0,0,0,0,0,0,0,0,0,0,
E4/TH/G.1-3,E4,3-Jan,3-Jan,1,0,0,0,0,0,0,0,0,0,0,
E4/TH/G.1-3;B-1,E4,1-3;B-1,1-3;B-1,1,0,0,0,0,0,0,0,0,0,0,
E4/TH/G.1-H(E2/TH)(NR);B-2,E4,1-H;B-2,1-H;B-2,1,0,0,0,0,0,0,0,1,0,0,
E4/TH/G.2-3;1-2,E4,2-3;1-2,2-3;1-2,1,0,0,0,0,0,0,0,0,0,0,
E4/TH/G.2-3;B-1,E4,2-3;B-1,2-3;B-1,1,0,0,0,0,0,0,0,0,0,0,
E4/TH/G.2-H(NR)(UR);1-3;B-2,E4,2-H;1-3;B-2,2-H;1-3;B-2,1,0,0,0,0,0,0,0,1,0,0,
E4/TH/G.2-H(NR)(UR);1-H(NR)(UR);B-3,E4,2-H;1-H;B-3,2-H;1-H;B-3,1,0,0,0,0,0,0,0,1,0,0,
E4/TH/G.2-H(NR)(UR);B-2,E4,2-H;B-2,2-H;B-2,1,0,0,0,0,0,0,0,1,0,0,
E4/TH/G.2-H(UR);1-3;B-2,E4,2-H;1-3;B-2,2-H;1-3;B-2,1,0,0,0,0,0,0,0,1,0,0,
E4/TH/G.2-H(UR);B-2,E4,2-H;B-2,2-H;B-2,1,0,0,0,0,0,0,0,1,0,0,
E4/TH/G.2-H(UR)(NR),E4,2-H,2-H,1,0,0,0,0,0,0,0,1,0,0,
E4/TH/G.2-H(UR)(NR);1-3,E4,2-H;1-3,2-H;1-3,1,0,0,0,0,0,0,0,1,0,0,
E4/TH/G.2-H(UR)(NR);1-3;B-2,E4,2-H;1-3;B-2,2-H;1-3;B-2,1,0,0,0,0,0,0,0,1,0,0,
E4/TH/G.2-H(UR)(NR);B-1,E4,2-H;B-1,2-H;B-1,1,0,0,0,0,0,0,0,1,0,0,
E4/TH/G.3-H,E4,3-H,3-H,1,0,0,0,0,0,0,0,1,0,0,
E4/TH/G.3-H;1-2,E4,3-H;1-2,3-H;1-2,1,0,0,0,0,0,0,0,1,0,0,
E4/TH/G.3-H;2-3;1-2,E4,3-H;2-3;1-2,3-H;2-3;1-2,1,0,0,0,0,0,0,0,1,0,0,
E4/TH/G.3-H;2-H(UR)(NR);1-2,E4,3-H;2-H;1-2,3-H;2-H;1-2,1,0,0,0,0,0,0,0,1,0,0,
E4/TH/G.3-H(NR)(UR),E4,3-H,3-H,1,0,0,0,0,0,0,0,1,0,0,
E4/TH/G.3-H(NR)(UR);1X3(35),E4,3-H,3-H,1,0,0,0,0,0,0,0,1,0,0,
E4/TH/G.3-H(RBI);2-H(NR)(UR);1-3;B-2,E4,3-H;2-H;1-3;B-2,3-H;2-H;1-3;B-2,1,0,0,0,0,0,0,0,1,0,0,
E4/TH/G.3-H(UR),E4,3-H,3-H,1,0,0,0,0,0,0,0,1,0,0,
E4/TH/G.3-H(UR);2-3,E4,3-H;2-3,3-H;2-3,1,0,0,0,0,0,0,0,1,0,0,
E4/TH/G.3-H(UR)(NR);2-3,E4,3-H;2-3,3-H;2-3,1,0,0,0,0,0,0,0,1,0,0,
E4/TH/G.B-1,E4,B-1,B-1,1,0,0,0,0,0,0,0,0,0,0,
E4/TH/G.BX2(23),E4,,,1,0,0,0,0,0,0,0,0,0,0,
E4/TH/G+.1-2,E4,2-Jan,2-Jan,1,0,0,0,0,0,0,0,0,0,0,
E4/TH/G+.3-H(NR)(UR);2-3,E4,3-H;2-3,3-H;2-3,1,0,0,0,0,0,0,0,1,0,0,
E4/TH/L-,E4,,,1,0,0,0,0,0,0,0,0,0,0,
E4/TH/L.B-2,E4,B-2,B-2,1,0,0,0,0,0,0,0,0,0,0,
E4/TH/L+,E4,,,1,0,0,0,0,0,0,0,0,0,0,
E4/TH1,E4,,,1,0,0,0,0,0,0,0,0,0,0,
E4/TH1.3-H(UR)(NR);2-H(UR)(NR);1-3,E4,3-H;2-H;1-3,3-H;2-H;1-3,1,0,0,0,0,0,0,0,1,0,0,
E4/TH1.B-2,E4,B-2,B-2,1,0,0,0,0,0,0,0,0,0,0,
E4/TH1/G,E4,,,1,0,0,0,0,0,0,0,0,0,0,
E4/TH1/G-,E4,,,1,0,0,0,0,0,0,0,0,0,0,
E4/TH1/G.1-2,E4,2-Jan,2-Jan,1,0,0,0,0,0,0,0,0,0,0,
E4/TH1/G.1-3,E4,3-Jan,3-Jan,1,0,0,0,0,0,0,0,0,0,0,
E4/TH1/G.1-3;B-1,E4,1-3;B-1,1-3;B-1,1,0,0,0,0,0,0,0,0,0,0,
E4/TH1/G.1-3;B-2,E4,1-3;B-2,1-3;B-2,1,0,0,0,0,0,0,0,0,0,0,
E4/TH1/G.2-3;1-2,E4,2-3;1-2,2-3;1-2,1,0,0,0,0,0,0,0,0,0,0,
E4/TH1/G.2-H(NR)(UR);1-3,E4,2-H;1-3,2-H;1-3,1,0,0,0,0,0,0,0,1,0,0,
E4/TH1/G.2-H(NR)(UR);1-3;B-2,E4,2-H;1-3;B-2,2-H;1-3;B-2,1,0,0,0,0,0,0,0,1,0,0,
E4/TH1/G.2-H(NR)(UR);B-2,E4,2-H;B-2,2-H;B-2,1,0,0,0,0,0,0,0,1,0,0,
E4/TH1/G.3-H(NR)(UR);1-3;B-2,E4,3-H;1-3;B-2,3-H;1-3;B-2,1,0,0,0,0,0,0,0,1,0,0,
E4/TH1/G.3-H(NR)(UR);B-1,E4,3-H;B-1,3-H;B-1,1,0,0,0,0,0,0,0,1,0,0,
E4/TH1/G.3-H(NR)(UR);B-2,E4,3-H;B-2,3-H;B-2,1,0,0,0,0,0,0,0,1,0,0,
E4/TH1/G.B-1,E4,B-1,B-1,1,0,0,0,0,0,0,0,0,0,0,
E4/TH1/G.B-2,E4,B-2,B-2,1,0,0,0,0,0,0,0,0,0,0,
E4/TH1/G.BX2(34),E4,,,1,0,0,0,0,0,0,0,0,0,0,
E4/TH1/G/MREV.2-3,E4,3-Feb,3-Feb,1,0,0,0,0,0,0,0,0,0,0,
E4/TH1/G+,E4,,,1,0,0,0,0,0,0,0,0,0,0,
E4/TH1/G3D.BX2(1),E4,,,1,0,0,0,0,0,0,0,0,0,0,
E4/TH1/MREV,E4,,,1,0,0,0,0,0,0,0,0,0,0,
E4/TH2/FO/G.1-2,E4,2-Jan,2-Jan,1,0,0,0,0,0,0,0,0,0,0,
E4/TH2/FO/G.1-2;B-1,E4,1-2;B-1,1-2;B-1,1,0,0,0,0,0,0,0,0,0,0,
E4/TH2/FO/G.1-3,E4,3-Jan,3-Jan,1,0,0,0,0,0,0,0,0,0,0,
E4/TH2/FO/G.1-3;B-1,E4,1-3;B-1,1-3;B-1,1,0,0,0,0,0,0,0,0,0,0,
E4/TH2/FO/G.1-3;B-2,E4,1-3;B-2,1-3;B-2,1,0,0,0,0,0,0,0,0,0,0,
E4/TH2/FO/G.1-H(UR);B-2,E4,1-H;B-2,1-H;B-2,1,0,0,0,0,0,0,0,1,0,0,
E4/TH2/FO/G.2-3;1-2,E4,2-3;1-2,2-3;1-2,1,0,0,0,0,0,0,0,0,0,0,
E4/TH2/FO/G.2-H(NR)(UR);1-3;B-2,E4,2-H;1-3;B-2,2-H;1-3;B-2,1,0,0,0,0,0,0,0,1,0,0,
E4/TH2/FO/G.2-H(UR)(NR);1-2,E4,2-H;1-2,2-H;1-2,1,0,0,0,0,0,0,0,1,0,0,
E4/TH2/FO/G.3-H;1-2,E4,3-H;1-2,3-H;1-2,1,0,0,0,0,0,0,0,1,0,0,
E4/TH2/FO/G.3-H;2-3;1-2,E4,3-H;2-3;1-2,3-H;2-3;1-2,1,0,0,0,0,0,0,0,1,0,0,
E4/TH2/FO/G.3-H(NR);2-H(NR)(UR);1-3,E4,3-H;2-H;1-3,3-H;2-H;1-3,1,0,0,0,0,0,0,0,1,0,0,
E4/TH2/FO/G.3-H(NR)(UR);2-3;1-2,E4,3-H;2-3;1-2,3-H;2-3;1-2,1,0,0,0,0,0,0,0,1,0,0,
E4/TH2/FO/G.3-H(NR)(UR);2-H(NR)(UR);1-3,E4,3-H;2-H;1-3,3-H;2-H;1-3,1,0,0,0,0,0,0,0,1,0,0,
E4/TH2/FO/G.3-H(UR);2-H(UR)(NR);1-2,E4,3-H;2-H;1-2,3-H;2-H;1-2,1,0,0,0,0,0,0,0,1,0,0,
E4/TH2/FO/G/MREV.2-3;1-2,E4,2-3;1-2,2-3;1-2,1,0,0,0,0,0,0,0,0,0,0,
E4/TH2/FO/G/MREV.2-H(UR);1-2,E4,2-H;1-2,2-H;1-2,1,0,0,0,0,0,0,0,1,0,0,
E4/TH2/FO/G/MREV.3-H;2-3;1-2,E4,3-H;2-3;1-2,3-H;2-3;1-2,1,0,0,0,0,0,0,0,1,0,0,
E4/TH2/FO/G+.1-2,E4,2-Jan,2-Jan,1,0,0,0,0,0,0,0,0,0,0,
E4/TH2/G.3-H;2-H(NR);1-3,E4,3-H;2-H;1-3,3-H;2-H;1-3,1,0,0,0,0,0,0,0,1,0,0,
E4/TH2/G/FO/G.2-3;1-2,E4,2-3;1-2,2-3;1-2,1,0,0,0,0,0,0,0,0,0,0,
E5,E5,,,1,0,0,0,0,0,0,0,0,0,0,
E5//FO/G.1-3;B-2,E5,1-3;B-2,1-3;B-2,1,0,0,0,0,0,0,0,0,0,0,
E5/BG-/SH.2-3;1-2,E5,2-3;1-2,2-3;1-2,0,0,0,0,0,0,0,0,0,0,1,
E5/BG.1-2,E5,2-Jan,2-Jan,1,0,0,0,0,0,0,0,0,0,0,
E5/BG/SH.2-3;1-2,E5,2-3;1-2,2-3;1-2,0,0,0,0,0,0,0,0,0,0,1,
E5/FO/FINT.1-3;B-2,E5,1-3;B-2,1-3;B-2,1,0,0,0,0,0,0,0,0,0,0,
E5/FO/G-.1-2,E5,2-Jan,2-Jan,1,0,0,0,0,0,0,0,0,0,0,
E5/FO/G-.3-H(UR)(NR);2-3;1-2,E5,3-H;2-3;1-2,3-H;2-3;1-2,1,0,0,0,0,0,0,0,1,0,0,
E5/FO/G.1-2;B-1,E5,1-2;B-1,1-2;B-1,1,0,0,0,0,0,0,0,0,0,0,
E5/FO/G.1-3;B-1,E5,1-3;B-1,1-3;B-1,1,0,0,0,0,0,0,0,0,0,0,
E5/FO/G.1-3(E5/TH),E5,3-Jan,3-Jan,1,0,0,0,0,0,0,0,0,0,0,
E5/FO/G.1-H(NR)(UR);B-2,E5,1-H;B-2,1-H;B-2,1,0,0,0,0,0,0,0,1,0,0,
E5/FO/G.1-H(UR)(NR);B-2,E5,1-H;B-2,1-H;B-2,1,0,0,0,0,0,0,0,1,0,0,
E5/FO/G.1X3(65);B-2,E5,;B-2,B-2,1,0,0,0,0,0,0,0,0,0,0,
E5/FO/G.2-3;1-2;B-1,E5,2-3;1-2;B-1,2-3;1-2;B-1,1,0,0,0,0,0,0,0,0,0,0,
E5/FO/G.2-H(NR);1-2,E5,2-H;1-2,2-H;1-2,1,0,0,0,0,0,0,0,1,0,0,
E5/FO/G.2-H(NR);1-3;B-2,E5,2-H;1-3;B-2,2-H;1-3;B-2,1,0,0,0,0,0,0,0,1,0,0,
E5/FO/G.2-H(NR)(UR);1-2,E5,2-H;1-2,2-H;1-2,1,0,0,0,0,0,0,0,1,0,0,
E5/FO/G.2-H(NR)(UR);1-3;B-2,E5,2-H;1-3;B-2,2-H;1-3;B-2,1,0,0,0,0,0,0,0,1,0,0,
E5/FO/G.2-H(NR)(UR);1-H(NR)(UR);B-H(E2)(NR)(UR),E5,2-H;1-H;B-H,2-H;1-H;B-H,1,0,0,0,0,0,0,0,1,0,0,
E5/FO/G.2-H(UR);1-2,E5,2-H;1-2,2-H;1-2,1,0,0,0,0,0,0,0,1,0,0,
E5/FO/G.2-H(UR)(E5/TH)(NR);1-3,E5,2-H;1-3,2-H;1-3,1,0,0,0,0,0,0,0,1,0,0,
E5/FO/G.2-H(UR)(NR);1-2,E5,2-H;1-2,2-H;1-2,1,0,0,0,0,0,0,0,1,0,0,
E5/FO/G.2-H(UR)(NR);1-3,E5,2-H;1-3,2-H;1-3,1,0,0,0,0,0,0,0,1,0,0,
E5/FO/G.3-H;1-3,E5,3-H;1-3,3-H;1-3,1,0,0,0,0,0,0,0,1,0,0,
E5/FO/G.3-H;2-3;1-2;B-1,E5,3-H;2-3;1-2;B-1,3-H;2-3;1-2;B-1,1,0,0,0,0,0,0,0,1,0,0,
E5/FO/G.3-H;2-H(E5/TH)(NR);1-3;B-2,E5,3-H;2-H;1-3;B-2,3-H;2-H;1-3;B-2,1,0,0,0,0,0,0,0,1,0,0,
E5/FO/G.3-H;2-H(NR);1-2,E5,3-H;2-H;1-2,3-H;2-H;1-2,1,0,0,0,0,0,0,0,1,0,0,
E5/FO/G.3-H;2-H(NR);1-3;B-2,E5,3-H;2-H;1-3;B-2,3-H;2-H;1-3;B-2,1,0,0,0,0,0,0,0,1,0,0,
E5/FO/G.3-H;2-H(NR);1-3(TH),E5,3-H;2-H;1-3,3-H;2-H;1-3,1,0,0,0,0,0,0,0,1,0,0,
E5/FO/G.3-H;2-H(UR);1-3,E5,3-H;2-H;1-3,3-H;2-H;1-3,1,0,0,0,0,0,0,0,1,0,0,
E5/FO/G.3-H;2-H(UR)(NR);1-2,E5,3-H;2-H;1-2,3-H;2-H;1-2,1,0,0,0,0,0,0,0,1,0,0,
E5/FO/G.3-H;2-H(UR)(NR);1-3;B-2,E5,3-H;2-H;1-3;B-2,3-H;2-H;1-3;B-2,1,0,0,0,0,0,0,0,1,0,0,
E5/FO/G.3-H(UR);1-3,E5,3-H;1-3,3-H;1-3,1,0,0,0,0,0,0,0,1,0,0,
E5/FO/G.3-H(UR);2-H(UR)(NR);1-3;B-2,E5,3-H;2-H;1-3;B-2,3-H;2-H;1-3;B-2,1,0,0,0,0,0,0,0,1,0,0,
E5/FO/G.3-H(UR)(NR);1-2,E5,3-H;1-2,3-H;1-2,1,0,0,0,0,0,0,0,1,0,0,
E5/FO/G.3-H(UR)(NR);2-3;1-2,E5,3-H;2-3;1-2,3-H;2-3;1-2,1,0,0,0,0,0,0,0,1,0,0,
E5/FO/G+.1-2,E5,2-Jan,2-Jan,1,0,0,0,0,0,0,0,0,0,0,
E5/FO/G+.1-3,E5,3-Jan,3-Jan,1,0,0,0,0,0,0,0,0,0,0,
E5/FO/G+.2-3;1-2,E5,2-3;1-2,2-3;1-2,1,0,0,0,0,0,0,0,0,0,0,
E5/FO/G+.3-H;2-3;1-2,E5,3-H;2-3;1-2,3-H;2-3;1-2,1,0,0,0,0,0,0,0,1,0,0,
E5/G-.1-2,E5,2-Jan,2-Jan,1,0,0,0,0,0,0,0,0,0,0,
E5/G-.2-3;1-2,E5,2-3;1-2,2-3;1-2,1,0,0,0,0,0,0,0,0,0,0,
E5/G-.3-H,E5,3-H,3-H,1,0,0,0,0,0,0,0,1,0,0,
E5/G-.3-H;1-2,E5,3-H;1-2,3-H;1-2,1,0,0,0,0,0,0,0,1,0,0,
E5/G-.3-H(NR)(UR),E5,3-H,3-H,1,0,0,0,0,0,0,0,1,0,0,
E5/G-.3-H(NR)(UR);1X3(65),E5,3-H,3-H,1,0,0,0,0,0,0,0,1,0,0,
E5/G-.3-H(NR)(UR);2-3;1-2,E5,3-H;2-3;1-2,3-H;2-3;1-2,1,0,0,0,0,0,0,0,1,0,0,
E5/G-.B-1,E5,B-1,B-1,1,0,0,0,0,0,0,0,0,0,0,
E5/G-.B-2(E5/TH1),E5,B-2,B-2,1,0,0,0,0,0,0,0,0,0,0,
E5/G.1-2;B-1,E5,1-2;B-1,1-2;B-1,1,0,0,0,0,0,0,0,0,0,0,
E5/G.1-3;B-1,E5,1-3;B-1,1-3;B-1,1,0,0,0,0,0,0,0,0,0,0,
E5/G.1-3;B-2(TH),E5,1-3;B-2,1-3;B-2,1,0,0,0,0,0,0,0,0,0,0,
E5/G.1-3(E5/TH),E5,3-Jan,3-Jan,1,0,0,0,0,0,0,0,0,0,0,
E5/G.1-3(E5/TH);B-2,E5,1-3;B-2,1-3;B-2,1,0,0,0,0,0,0,0,0,0,0,
E5/G.1-3(E5/TH1);B-2,E5,1-3;B-2,1-3;B-2,1,0,0,0,0,0,0,0,0,0,0,
E5/G.1-H(E6/TH)(UR);B-2,E5,1-H;B-2,1-H;B-2,1,0,0,0,0,0,0,0,1,0,0,
E5/G.1-H(NR)(UR);B-2,E5,1-H;B-2,1-H;B-2,1,0,0,0,0,0,0,0,1,0,0,
E5/G.1-H(UR);B-2,E5,1-H;B-2,1-H;B-2,1,0,0,0,0,0,0,0,1,0,0,
E5/G.1-H(UR);B-3(TH),E5,1-H;B-3,1-H;B-3,1,0,0,0,0,0,0,0,1,0,0,
E5/G.1-H(UR)(NR);B-2,E5,1-H;B-2,1-H;B-2,1,0,0,0,0,0,0,0,1,0,0,
E5/G.1X3(16),E5,,,1,0,0,0,0,0,0,0,0,0,0,
E5/G.1X3(35);B-1,E5,;B-1,B-1,1,0,0,0,0,0,0,0,0,0,0,
E5/G.1X3(5),E5,,,1,0,0,0,0,0,0,0,0,0,0,
E5/G.1X3(536),E5,,,1,0,0,0,0,0,0,0,0,0,0,
E5/G.1X3(641),E5,,,1,0,0,0,0,0,0,0,0,0,0,
E5/G.2-2,E5,2-Feb,2-Feb,1,0,0,0,0,0,0,0,0,0,0,
E5/G.2-3;1-2;B-1,E5,2-3;1-2;B-1,2-3;1-2;B-1,1,0,0,0,0,0,0,0,0,0,0,
E5/G.2-3;B-1,E5,2-3;B-1,2-3;B-1,1,0,0,0,0,0,0,0,0,0,0,
E5/G.2-3;B-2,E5,2-3;B-2,2-3;B-2,1,0,0,0,0,0,0,0,0,0,0,
E5/G.2-3;B-2(TH),E5,2-3;B-2,2-3;B-2,1,0,0,0,0,0,0,0,0,0,0,
E5/G.2-3(E5/TH),E5,3-Feb,3-Feb,1,0,0,0,0,0,0,0,0,0,0,
E5/G.2-H,E5,2-H,2-H,1,0,0,0,0,0,0,0,1,0,0,
E5/G.2-H(E5/TH)(NR);1-3,E5,2-H;1-3,2-H;1-3,1,0,0,0,0,0,0,0,1,0,0,
E5/G.2-H(E5/TH)(NR)(UR);B-2,E5,2-H;B-2,2-H;B-2,1,0,0,0,0,0,0,0,1,0,0,
E5/G.2-H(E5/TH)(UR);1-3,E5,2-H;1-3,2-H;1-3,1,0,0,0,0,0,0,0,1,0,0,
E5/G.2-H(NR),E5,2-H,2-H,1,0,0,0,0,0,0,0,1,0,0,
E5/G.2-H(NR);1-3(TH);B-2(TH),E5,2-H;1-3;B-2,2-H;1-3;B-2,1,0,0,0,0,0,0,0,1,0,0,
E5/G.2-H(NR);B-2,E5,2-H;B-2,2-H;B-2,1,0,0,0,0,0,0,0,1,0,0,
E5/G.2-H(NR)(UR);1-2,E5,2-H;1-2,2-H;1-2,1,0,0,0,0,0,0,0,1,0,0,
E5/G.2-H(NR)(UR);1-3,E5,2-H;1-3,2-H;1-3,1,0,0,0,0,0,0,0,1,0,0,
E5/G.2-H(NR)(UR);1-3;B-2,E5,2-H;1-3;B-2,2-H;1-3;B-2,1,0,0,0,0,0,0,0,1,0,0,
E5/G.2-H(NR)(UR);B-2,E5,2-H;B-2,2-H;B-2,1,0,0,0,0,0,0,0,1,0,0,
E5/G.2-H(NR)(UR);B-2(THH),E5,2-H;B-2,2-H;B-2,1,0,0,0,0,0,0,0,1,0,0,
E5/G.2-H(UR),E5,2-H,2-H,1,0,0,0,0,0,0,0,1,0,0,
E5/G.2-H(UR);1-2,E5,2-H;1-2,2-H;1-2,1,0,0,0,0,0,0,0,1,0,0,
E5/G.2-H(UR);B-1,E5,2-H;B-1,2-H;B-1,1,0,0,0,0,0,0,0,1,0,0,
E5/G.2-H(UR)(E5/TH);1-3;B-2,E5,2-H;1-3;B-2,2-H;1-3;B-2,1,0,0,0,0,0,0,0,1,0,0,
E5/G.2-H(UR)(E5/TH)(NR);1-H(UR)(NR);B-2,E5,2-H;1-H;B-2,2-H;1-H;B-2,1,0,0,0,0,0,0,0,1,0,0,
E5/G.2-H(UR)(NR);1-2,E5,2-H;1-2,2-H;1-2,1,0,0,0,0,0,0,0,1,0,0,
E5/G.2-H(UR)(NR);1-3,E5,2-H;1-3,2-H;1-3,1,0,0,0,0,0,0,0,1,0,0,
E5/G.2-H(UR)(NR);1-3;B-2,E5,2-H;1-3;B-2,2-H;1-3;B-2,1,0,0,0,0,0,0,0,1,0,0,
E5/G.2-H(UR)(NR);1-3(TH);B-2,E5,2-H;1-3;B-2,2-H;1-3;B-2,1,0,0,0,0,0,0,0,1,0,0,
E5/G.2-H(UR)(NR);B-2,E5,2-H;B-2,2-H;B-2,1,0,0,0,0,0,0,0,1,0,0,
E5/G.2-H(UR)(NR);B-2(THH),E5,2-H;B-2,2-H;B-2,1,0,0,0,0,0,0,0,1,0,0,
E5/G.2X3(6);1-2,E5,;1-2,2-Jan,1,0,0,0,0,0,0,0,0,0,0,
E5/G.2X3(635);B-1,E5,;B-1,B-1,1,0,0,0,0,0,0,0,0,0,0,
E5/G.2XH(52),E5,,,1,0,0,0,0,0,0,0,0,0,0,
E5/G.2XH(62),E5,,,1,0,0,0,0,0,0,0,0,0,0,
E5/G.2XH(72),E5,,,1,0,0,0,0,0,0,0,0,0,0,
E5/G.2XH(72);1-3,E5,;1-3,3-Jan,1,0,0,0,0,0,0,0,0,0,0,
E5/G.3-H;1-3,E5,3-H;1-3,3-H;1-3,1,0,0,0,0,0,0,0,1,0,0,
E5/G.3-H;1-3;B-2,E5,3-H;1-3;B-2,3-H;1-3;B-2,1,0,0,0,0,0,0,0,1,0,0,
E5/G.3-H;2-3;B-1,E5,3-H;2-3;B-1,3-H;2-3;B-1,1,0,0,0,0,0,0,0,1,0,0,
E5/G.3-H;2-H(NR);1-3;B-2,E5,3-H;2-H;1-3;B-2,3-H;2-H;1-3;B-2,1,0,0,0,0,0,0,0,1,0,0,
E5/G.3-H;2-H(NR);B-2,E5,3-H;2-H;B-2,3-H;2-H;B-2,1,0,0,0,0,0,0,0,1,0,0,
